TV Show Title,Unique ID,IMDB Rating,Start Year,End Year,TV Rating,Episode Run Time (min),Top Genres
Pickle and Peanut,tt3824018,4.1,2015,2018,TV-Y7,30,"[' Short', ' Adventure']"
Tonari no kaibutsu-kun,tt2309302,7.2,2012),(2012,N/A,24,"[' Comedy', ' Romance']"
Randy Cunningham: 9th Grade Ninja,tt2341339,6.6,2012,2015,TV-G,15,"[' Short', ' Action']"
A Day Before Us,tt8611552,7.6,2018,2019,N/A,N/A,"[' Short', ' Drama']"
Triage X,tt6410184,6.0,2015),(2015,TV-MA,N/A,[' Action']
Gleipnir,tt11988478,6.8,2020),(2020,TV-14,24,"[' Action', ' Fantasy']"
Alien Worlds,tt13464340,6.5,2020),(2020,TV-PG,42,"[' Animation', ' Sci-Fi']"
Psychic Princess,tt11038886,8.0,2018,2019,N/A,N/A,"[' Comedy', ' Drama']"
"The Fruit of Evolution: Before I Knew It, My Life Had It Made",tt15026576,6.2,2021, ,TV-14,N/A,"[' Adventure', ' Comedy']"
Fillmore!,tt0337761,7.6,2002,2004,TV-Y7,30,"[' Animation', ' Comedy']"
Heaven's Lost Property,tt1528567,7.2,2009,2010,TV-MA,N/A,"[' Action', ' Comedy']"
Fate/Apocrypha,tt6424454,6.6,2017),(2017,TV-MA,24,"[' Action', ' Drama']"
"Bofuri: I Don't Want to Get Hurt, So I'll Max Out My Defense",tt11428630,7.5,2020, ,TV-14,23,"[' Action', ' Adventure']"
Ascendance of a Bookworm,tt10885406,7.8,2019, ,TV-PG,23,"[' Adventure', ' Comedy']"
My Little Pony: Equestria Girls - Better Together,tt7938530,7.6,2017, ,TV-Y,2,"[' Comedy', ' Family']"
Get Rolling with Otis,tt15389898,8.3,2021, ,TV-Y,22,[]
Basilisk: The Kouga Ninja Scrolls,tt0856348,7.9,2005),(2005,TV-MA,25,"[' Action', ' Adventure']"
Lloyd of the Flies,tt16122766,N/A,2022, ,N/A,N/A,[' Comedy']
Spider-Man Unlimited,tt0207120,6.3,1999,2005,TV-Y7,22,"[' Action', ' Adventure']"
Persona 5: The Animation,tt8010544,6.7,2018,2019,TV-14,24,"[' Action', ' Fantasy']"
Martin Mystery,tt0374419,7.5,2003,2006,TV-Y7,22,"[' Action', ' Comedy']"
Biker Mice from Mars,tt0147752,7.0,1993,1996,TV-Y7,30,"[' Action', ' Adventure']"
Dragons: Rescue Riders,tt10687134,6.1,2019,2020,TV-Y,24,"[' Short', ' Action']"
Spirit Riding Free,tt6710836,6.5,2017,2019,TV-Y7,23,"[' Action', ' Adventure']"
The Titan's Bride,tt12362250,5.7,2020, ,N/A,N/A,"[' Comedy', ' Fantasy']"
Happily Ever After: Fairy Tales for Every Child,tt0111996,6.8,1995,2000,TV-Y,30,"[' Adventure', ' Comedy']"
Fanboy & Chum Chum,tt1299440,3.3,2009,2014,TV-Y7,24,"[' Short', ' Action']"
Karakuri Circus,tt9050366,7.1,2018,2019,N/A,24,"[' Action', ' Fantasy']"
Battle Kitty,tt10050740,6.4,2022, ,TV-Y7,30,"[' Action', ' Adventure']"
WordGirl,tt1128052,7.1,2007,2022,TV-Y7,30,"[' Short', ' Action']"
The Replacements,tt0816401,5.8,2006,2022,TV-Y,22,"[' Comedy', ' Family']"
Fantastic Four: The Animated Series,tt0187635,6.4,1994,1996,N/A,22,"[' Action', ' Sci-Fi']"
Masha and the Bear,tt1884856,7.5,2007, ,TV-Y,7,"[' Short', ' Adventure']"
The Nutshack,tt1372153,2.3,2007,2011,TV-MA,22,[' Comedy']
Neo Yokio,tt7343832,5.9,2017,2018,TV-MA,23,"[' Action', ' Adventure']"
Kemeko Deluxe!,tt1309395,6.5,2008),(2008,N/A,24,"[' Action', ' Comedy']"
Bugs Bunny Builders,tt21050232,8.7,2022, ,TV-Y,N/A,"[' Short', ' Adventure']"
Death March to the Parallel World Rhapsody,tt7712706,6.6,2018),(2018,TV-14,24,"[' Adventure', ' Comedy']"
Revolutionary Girl Utena,tt0205410,8.1,1997),(1997,TV-14,24,"[' Comedy', ' Drama']"
Land of the Lustrous,tt7790776,7.9,2017, ,TV-14,24,"[' Action', ' Fantasy']"
Minnie's Bow-Toons,tt3008594,5.8,2011,2022,N/A,N/A,[]
Wonder Pets!,tt0775407,6.5,2006,2013,TV-Y,22,"[' Adventure', ' Family']"
Tiny Toons Looniversity,tt13362852,N/A,2022, ,N/A,N/A,"[' Adventure', ' Comedy']"
Kyoukai no kanata,tt3114376,7.2,2013, ,TV-PG,24,"[' Action', ' Comedy']"
Bottom-Tier Character Tomozaki,tt13103028,7.0,2021, ,N/A,24,"[' Comedy', ' Drama']"
Manyuu hikenchou,tt5568758,6.2,2011),(2011,N/A,N/A,"[' Action', ' Comedy']"
The Addams Family,tt0222517,7.0,1992,1993,TV-Y,30,"[' Short', ' Adventure']"
The Genius Prince's Guide to Raising a Nation Out of Debt,tt13956466,7.0,2022, ,TV-14,24,"[' Comedy', ' Fantasy']"
Rilakkuma's Theme Park Adventure,tt14272704,6.7,2022, ,TV-PG,15,"[' Adventure', ' Comedy']"
Megalo Box,tt7965802,7.8,2018, ,TV-MA,24,"[' Action', ' Drama']"
In/Spectre,tt11328872,6.5,2020, ,TV-14,24,"[' Action', ' Comedy']"
The Big O,tt0280240,7.5,1999,2003,TV-PG,N/A,"[' Action', ' Adventure']"
Scum's Wish,tt6197170,6.8,I) (2017),(I) (2017,TV-MA,22,"[' Drama', ' Romance']"
Ultra City Smiths,tt13148384,6.6,2021),(2021,N/A,18,"[' Comedy', ' Crime']"
Baby Looney Tunes,tt0338580,6.1,2001,2005,TV-Y,22,"[' Adventure', ' Comedy']"
Jibaku Shounen Hanako-kun,tt10777610,7.6,2020, ,TV-14,24,"[' Comedy', ' Fantasy']"
"Rainbow: The Seven from Compound Two, Cell Six",tt1610860,8.3,2010, ,TV-MA,30,"[' Crime', ' Drama']"
Swat Kats: The Radical Squadron,tt0126173,8.4,1993,1995,TV-PG,22,"[' Action', ' Family']"
The Boss Baby: Back in the Crib,tt19361940,6.2,2022, ,TV-Y7,25,"[' Adventure', ' Comedy']"
Bunnicula,tt5444412,7.2,2016,2019,TV-Y,11,"[' Short', ' Adventure']"
Natsume's Book of Friends,tt1352421,8.1,2008, ,N/A,24,"[' Comedy', ' Drama']"
Descendants: Wicked World,tt4951098,6.3,2015,2017,TV-Y7,2,"[' Comedy', ' Family']"
Max Steel,tt2748608,6.5,2013,2015,TV-Y7-FV,23,"[' Action', ' Adventure']"
Paripi Koumei,tt15978212,7.6,2022, ,TV-14,N/A,"[' Comedy', ' Music']"
Imaginary Mary,tt5711138,5.5,2017),(2017,TV-PG,22,"[' Comedy', ' Fantasy']"
"Grimgar, Ashes and Illusions",tt5341430,7.4,2016),(2016,TV-14,24,"[' Adventure', ' Drama']"
Brandy & Mr. Whiskers,tt0423621,6.3,2004,2007,TV-Y,30,"[' Adventure', ' Comedy']"
YOLO: Crystal Fantasy,tt12058366,7.2,2020, ,TV-14,N/A,"[' Comedy', ' Fantasy']"
The Exorcist Boner,tt13624584,5.7,2020,2021,TV-MA,12,[' Animation']
Transformers: Cyberverse,tt8891990,6.7,2018,2021,TV-Y7-FV,11,"[' Short', ' Action']"
Poorly Drawn Lines,tt15709068,8.0,2021, ,N/A,N/A,[' Comedy']
Bloom Into You,tt8993464,7.9,2018, ,TV-PG,24,"[' Drama', ' Romance']"
Glenn Martin DDS,tt1355237,4.3,2009,2011,TV-PG,30,[' Comedy']
Beware the Batman,tt2329077,7.3,2013,2014,TV-PG,22,"[' Action', ' Adventure']"
Nadia: The Secret of Blue Water,tt0096591,7.8,1990,2003,TV-14,25,"[' Action', ' Adventure']"
Life with Louie,tt0112047,8.3,1994,1998,TV-Y,30,"[' Adventure', ' Comedy']"
Talentless Nana,tt12312018,7.0,2020, ,TV-14,23,"[' Action', ' Fantasy']"
Teenage Euthanasia,tt13641028,5.5,2021, ,TV-14,N/A,"[' Comedy', ' Fantasy']"
Tripping the Rift,tt0315081,6.9,2004,2007,TV-MA,30,"[' Comedy', ' Fantasy']"
The Legend of Tarzan,tt0283754,6.7,2001,2003,TV-Y,22,"[' Action', ' Adventure']"
The Asterisk War,tt5095466,6.8,2015,2016,TV-14,23,"[' Action', ' Comedy']"
"Sabrina, the Animated Series",tt0172052,5.8,1999,2000,TV-Y,30,"[' Comedy', ' Family']"
Knights of Sidonia,tt3398976,7.7,2014,2015,TV-MA,N/A,"[' Action', ' Adventure']"
Dragon Age: Absolution,tt21031054,N/A,2022, ,TV-MA,N/A,"[' Action', ' Adventure']"
New Looney Tunes,tt4558858,5.7,2015,2020,TV-Y7,11,"[' Short', ' Adventure']"
Ruby Gloom,tt0946601,7.7,2006,2008,TV-G,N/A,"[' Comedy', ' Family']"
Madagascar: A Little Wild,tt11714912,5.9,2020,2022,TV-Y,23,"[' Adventure', ' Comedy']"
After the Rain,tt6591406,7.4,2018),(2018,N/A,22,"[' Drama', ' Romance']"
T.U.F.F. Puppy,tt1710310,5.6,2010,2015,TV-Y7,N/A,"[' Short', ' Action']"
Charlie and Lola,tt0487813,6.6,2005,2008,TV-Y,22,[' Family']
Gravity Falls Shorts,tt3189976,8.3,2013,2014,TV-Y7,2,"[' Short', ' Adventure']"
TrollsTopia,tt11714932,5.9,2020,2022,TV-Y7,11,"[' Short', ' Adventure']"
The Chicken Squad,tt11204188,5.4,2021,2022,TV-Y,22,"[' Short', ' Adventure']"
Roughnecks: The Starship Troopers Chronicles,tt0190198,7.4,1999,2000,PG,778,"[' Animation', ' Action']"
The Qwaser of Stigmata,tt3443306,5.4,2010,2011,TV-MA,24,"[' Action', ' Comedy']"
Fruits Basket,tt0328738,7.9,2001),(2001,TV-PG,24,"[' Comedy', ' Drama']"
The Last Summoner,tt19893526,7.1,2022, ,N/A,N/A,"[' Action', ' Adventure']"
Octonauts: Above & Beyond,tt15211330,7.4,2021, ,TV-Y,N/A,[' Family']
Laid-Back Camp,tt7742120,8.1,2018, ,N/A,24,"[' Adventure', ' Comedy']"
The Eminence in Shadow,tt14115938,8.8,2022, ,N/A,N/A,"[' Action', ' Comedy']"
Tenchi Muyo!,tt0105559,7.7,1992, ,TV-PG,30,"[' Adventure', ' Comedy']"
Douluo Dalu,tt8948436,8.7,2018,2020,N/A,20,"[' Action', ' Adventure']"
The Awesomes,tt2818496,7.3,2013,2015,TV-14,23,"[' Action', ' Comedy']"
Short Circuit,tt12579042,7.5,2018, ,TV-PG,7,"[' Short', ' Comedy']"
Buffy the Vampire Slayer: Season 8 Motion Comic,tt1825697,6.5,2010, ,TV-14,275,"[' Action', ' Drama']"
D.Gray-man,tt0899258,7.7,2006,2008,TV-14,30,"[' Action', ' Adventure']"
Super Robot Monkey Team Hyperforce Go!,tt0423746,6.3,2004,2006,TV-Y7-FV,30,"[' Action', ' Adventure']"
The Mr. Peabody & Sherman Show,tt5021206,5.6,2015,2017,TV-Y7,23,"[' Adventure', ' Comedy']"
My Gym Partner's a Monkey,tt0451461,5.9,2005,2008,TV-Y7,22,"[' Short', ' Adventure']"
Peter Rabbit,tt2720144,5.7,2012,2016,TV-Y,23,"[' Adventure', ' Family']"
Bill & Ted's Excellent Adventures,tt0098752,6.4,1990,1991,TV-Y7,30,"[' Adventure', ' Comedy']"
Remake Our Life!,tt13528102,6.9,2021, ,N/A,25,"[' Comedy', ' Drama']"
Ace of Diamond,tt3105422,8.2,2013,2016,N/A,N/A,[' Sport']
Our Cartoon President,tt7689460,5.3,2018,2020,TV-14,30,"[' Adventure', ' Comedy']"
Kid Cosmic,tt9248538,7.9,2021,2022,TV-Y7,25,"[' Short', ' Action']"
Akuyaku Reijou nanode Last Boss wo Kattemimashita,tt15533960,7.3,2022, ,N/A,23,"[' Comedy', ' Fantasy']"
7Seeds,tt9348718,6.3,2019,2020,TV-MA,25,"[' Action', ' Adventure']"
Robotboy,tt0482870,5.8,2005,2008,TV-G,30,"[' Action', ' Adventure']"
Black Bullet,tt3257166,6.9,2014),(2014,TV-MA,25,"[' Action', ' Mystery']"
